order_id,order_date,customer_id,cohort_month,category,product_name,sku,size,units,gross_revenue,discount,net_sales,product_cost,shipping_cost,payment_fee,returned,return_reason,return_logistics_cost,refund_amount,return_adjusted_profit,city,state,city_tier,channel,inventory_on_hand,stockout_risk,markdown_risk
ORD104271,2025-08-30,C16562,2025-08,Beauty,Compact,BE-COM-OneSize,One Size,1,644.0,12.88,631.12,310.86,90.8,10.94,False,Not returned,0.0,0.0,218.52,Chandigarh,Punjab,Tier 2,App,110,0.095,0.021
ORD102047,2025-08-30,C19555,2025-08,Footwear,Sandals,FO-SAN-XXL,XXL,1,2459.65,478.84,1980.81,1233.0,101.14,34.86,True,Fabric expectation mismatch,159.87,1778.78,-1326.84,Chandigarh,Punjab,Tier 2,Web,280,0.388,0.777
ORD102538,2025-08-30,C65620,2025-08,Accessories,Sunglasses,AC-SUN-OneSize,One Size,2,1365.72,498.85,866.87,381.21,117.78,12.51,True,Fabric expectation mismatch,171.3,755.07,-571.0,Jaipur,Rajasthan,Tier 2,App,105,0.238,0.404
ORD102948,2025-08-30,C11182,2025-08,Footwear,Sneakers,FO-SNE-M,M,2,5177.17,1190.03,3987.14,2271.47,142.99,72.51,True,Size too large,225.03,3512.97,-2237.83,Bengaluru,Karnataka,Tier 1,App,192,0.038,0.676
ORD103495,2025-08-30,C12052,2025-08,Western Wear,Bodycon Dress,WE-BOD-M,M,2,3560.28,732.76,2827.52,1545.36,133.63,42.44,True,Fabric expectation mismatch,182.67,2632.11,-1708.69,Delhi NCR,Delhi,Tier 1,App,66,0.209,0.418
ORD101146,2025-08-30,C91315,2025-08,Footwear,Sneakers,FO-SNE-S,S,1,2219.19,734.95,1484.24,785.08,72.35,27.96,False,Not returned,0.0,0.0,598.85,Hyderabad,Telangana,Tier 1,Marketplace,241,0.183,0.405
ORD104057,2025-08-30,C80969,2025-08,Activewear,Track Pants,AC-TRA-XL,XL,2,1911.22,541.8,1369.42,847.61,162.91,20.62,True,Changed mind,195.41,1288.53,-1145.66,Bengaluru,Karnataka,Tier 1,Web,209,0.168,0.424
ORD101298,2025-08-30,C40044,2025-08,Activewear,Training Tee,AC-TRA-XL,XL,1,1084.54,129.06,955.48,479.32,86.61,14.55,False,Not returned,0.0,0.0,375.0,Kochi,Kerala,Tier 2,Web,221,0.244,0.332
ORD101668,2025-08-31,C10859,2025-08,Western Wear,Denim Jacket,WE-DEN-XL,XL,1,2108.32,525.54,1582.78,838.02,114.91,30.7,False,Not returned,0.0,0.0,599.15,Mumbai,Maharashtra,Tier 1,App,0,0.226,0.518
ORD108076,2025-08-31,C96734,2025-08,Western Wear,Denim Jacket,WE-DEN-S,S,1,1951.16,589.01,1362.15,768.93,112.06,19.82,False,Not returned,0.0,0.0,461.34,Guntur,Andhra Pradesh,Tier 3,App,284,0.353,0.29
ORD101724,2025-08-31,C32560,2025-08,Footwear,Juttis,FO-JUT-L,L,1,2228.56,497.46,1731.1,1024.6,95.18,34.79,False,Not returned,0.0,0.0,576.53,Bengaluru,Karnataka,Tier 1,Web,214,0.681,0.707
ORD104501,2025-08-31,C38108,2025-08,Western Wear,Denim Jacket,WE-DEN-M,M,1,956.61,38.76,917.85,513.17,86.98,13.62,False,Not returned,0.0,0.0,304.08,Surat,Gujarat,Tier 2,Web,119,0.209,0.149
ORD101957,2025-08-31,C12699,2025-08,Activewear,Leggings,AC-LEG-XS,XS,1,477.65,137.94,339.71,221.25,125.32,7.99,False,Not returned,0.0,0.0,-14.85,Jodhpur,Rajasthan,Tier 3,App,214,0.45,0.461
ORD103776,2025-08-31,C30747,2025-08,Western Wear,Crop Top,WE-CRO-L,L,1,1975.07,269.54,1705.53,1006.3,125.38,37.33,False,Not returned,0.0,0.0,536.52,Guntur,Andhra Pradesh,Tier 3,Web,142,0.61,0.396
ORD106555,2025-08-31,C87304,2025-08,Activewear,Training Tee,AC-TRA-XXL,XXL,1,1607.54,236.46,1371.08,781.19,91.93,25.89,False,Not returned,0.0,0.0,472.07,Hyderabad,Telangana,Tier 1,App,222,0.107,0.06
ORD100350,2025-08-31,C25163,2025-08,Ethnic Wear,Palazzo Set,ET-PAL-S,S,1,2765.71,347.67,2418.04,1162.54,77.76,36.5,True,Fabric expectation mismatch,110.69,2212.17,-1181.62,Kochi,Kerala,Tier 2,App,181,0.061,0.287
ORD105596,2025-08-31,C48885,2025-08,Ethnic Wear,Kurta Set,ET-KUR-L,L,1,2444.32,82.5,2361.82,1281.67,100.57,44.78,False,Not returned,0.0,0.0,934.8,Chandigarh,Punjab,Tier 2,Web,171,0.308,0.326
ORD105825,2025-08-31,C71506,2025-08,Ethnic Wear,Palazzo Set,ET-PAL-XL,XL,1,2198.01,258.98,1939.03,995.68,104.12,29.22,False,Not returned,0.0,0.0,810.01,Bengaluru,Karnataka,Tier 1,Web,252,0.446,0.19
ORD108597,2025-08-31,C24093,2025-08,Ethnic Wear,Saree,ET-SAR-M,M,1,2154.69,547.13,1607.56,843.94,98.31,23.02,True,Size too large,119.96,1472.31,-949.98,Hyderabad,Telangana,Tier 1,App,138,0.247,0.811
ORD103896,2025-08-31,C78913,2025-08,Footwear,Sandals,FO-SAN-L,L,1,2234.84,538.19,1696.65,926.33,95.73,27.96,True,Size too large,122.81,1638.38,-1114.56,Jaipur,Rajasthan,Tier 2,Influencer,153,0.41,0.767
ORD102309,2025-08-31,C93034,2025-08,Accessories,Scarf,AC-SCA-OneSize,One Size,1,901.72,208.93,692.79,330.92,95.33,14.42,False,Not returned,0.0,0.0,252.12,Bengaluru,Karnataka,Tier 1,Marketplace,156,0.07,0.187
ORD105484,2025-08-31,C72705,2025-08,Footwear,Sneakers,FO-SNE-M,M,1,2249.78,768.24,1481.54,838.33,89.98,27.38,True,Size too small,119.93,1334.76,-928.84,Surat,Gujarat,Tier 2,App,155,0.189,0.391
ORD108979,2025-08-31,C90554,2025-08,Beauty,Serum,BE-SER-OneSize,One Size,1,627.69,51.05,576.64,259.89,119.79,12.67,False,Not returned,0.0,0.0,184.29,Udaipur,Rajasthan,Tier 3,App,264,0.567,0.625
ORD100746,2025-08-31,C79261,2025-08,Footwear,Heels,FO-HEE-L,L,1,2589.92,571.52,2018.4,1194.78,100.05,37.85,False,Not returned,0.0,0.0,685.72,Pune,Maharashtra,Tier 1,App,209,0.651,0.507
ORD102606,2025-08-31,C32909,2025-08,Activewear,Sports Bra,AC-SPO-M,M,1,1600.51,51.82,1548.69,932.95,89.03,32.63,False,Not returned,0.0,0.0,494.08,Chennai,Tamil Nadu,Tier 1,Influencer,275,0.338,0.374
ORD103016,2025-08-31,C35678,2025-08,Accessories,Scarf,AC-SCA-OneSize,One Size,2,2588.63,784.11,1804.52,821.63,130.5,38.1,True,Fabric expectation mismatch,167.37,1555.32,-908.4,Chennai,Tamil Nadu,Tier 1,App,226,0.27,0.459
ORD100655,2025-08-31,C57311,2025-08,Ethnic Wear,Anarkali Dress,ET-ANA-M,M,1,1461.7,305.4,1156.3,558.99,78.73,18.03,False,Not returned,0.0,0.0,500.55,Chandigarh,Punjab,Tier 2,Web,98,0.23,0.646
ORD104223,2025-08-31,C18972,2025-08,Activewear,Leggings,AC-LEG-S,S,1,1730.9,238.87,1492.03,963.12,90.57,33.53,True,Size too large,144.09,1323.86,-1063.14,Indore,Madhya Pradesh,Tier 2,Marketplace,66,0.353,0.39
ORD105017,2025-08-31,C53635,2025-08,Western Wear,Denim Jacket,WE-DEN-L,L,1,1598.66,79.08,1519.58,871.47,88.67,29.86,False,Not returned,0.0,0.0,529.58,Chennai,Tamil Nadu,Tier 1,App,0,0.323,0.795
ORD101334,2025-08-31,C68914,2025-08,Footwear,Juttis,FO-JUT-L,L,1,1586.53,385.95,1200.58,716.28,120.76,25.47,True,Color mismatch,157.3,1072.18,-891.41,Udaipur,Rajasthan,Tier 3,App,222,0.541,0.248
ORD102592,2025-08-31,C72293,2025-08,Accessories,Sunglasses,AC-SUN-OneSize,One Size,1,815.99,124.88,691.11,293.38,92.53,12.89,True,Fabric expectation mismatch,159.77,664.53,-531.99,Chennai,Tamil Nadu,Tier 1,Influencer,64,0.348,0.652
ORD101552,2025-08-31,C40091,2025-08,Accessories,Sunglasses,AC-SUN-OneSize,One Size,2,1745.1,338.83,1406.27,635.59,132.84,28.32,False,Not returned,0.0,0.0,609.52,Jaipur,Rajasthan,Tier 2,Web,72,0.158,0.457
ORD105504,2025-08-31,C10527,2025-08,Western Wear,Denim Jacket,WE-DEN-XXL,XXL,1,1360.22,296.04,1064.18,587.74,99.09,23.27,False,Not returned,0.0,0.0,354.08,Indore,Madhya Pradesh,Tier 2,Retail Partner,0,0.637,0.243
ORD105403,2025-08-31,C54975,2025-08,Footwear,Juttis,FO-JUT-M,M,1,2860.76,488.23,2372.53,1238.26,94.03,55.46,True,Fabric expectation mismatch,145.0,2213.81,-1374.03,Surat,Gujarat,Tier 2,Web,229,0.567,0.511
ORD104818,2025-09-01,C90536,2025-09,Accessories,Belt,AC-BEL-OneSize,One Size,2,1806.18,482.45,1323.73,588.49,126.64,26.35,False,Not returned,0.0,0.0,582.25,Delhi NCR,Delhi,Tier 1,Marketplace,273,0.254,0.082
ORD100647,2025-09-01,C60447,2025-09,Footwear,Juttis,FO-JUT-M,M,1,1638.71,339.53,1299.18,807.37,81.63,27.47,True,Late delivery,114.48,1237.12,-968.89,Hyderabad,Telangana,Tier 1,App,447,0.447,0.735
ORD100605,2025-09-01,C46425,2025-09,Western Wear,Wide-leg Jeans,WE-WID-S,S,1,1683.03,335.19,1347.84,797.82,87.48,22.4,False,Not returned,0.0,0.0,440.14,Jaipur,Rajasthan,Tier 2,App,119,0.263,0.503
ORD106014,2025-09-01,C52432,2025-09,Beauty,Serum,BE-SER-OneSize,One Size,1,862.46,76.54,785.92,364.79,83.78,17.11,False,Not returned,0.0,0.0,320.24,Chennai,Tamil Nadu,Tier 1,App,1,0.53,0.23
ORD107114,2025-09-01,C54614,2025-09,Accessories,Handbag,AC-HAN-OneSize,One Size,1,1151.92,266.1,885.82,398.08,90.62,19.9,False,Not returned,0.0,0.0,377.22,Delhi NCR,Delhi,Tier 1,Web,116,0.541,0.44
ORD107318,2025-09-01,C44283,2025-09,Ethnic Wear,Kurta Set,ET-KUR-XS,XS,1,1496.82,119.5,1377.32,733.81,80.04,23.1,True,Size too large,135.36,1234.31,-829.3,Indore,Madhya Pradesh,Tier 2,App,135,0.101,0.743
ORD102793,2025-09-01,C90187,2025-09,Ethnic Wear,Saree,ET-SAR-L,L,1,2185.15,668.55,1516.6,737.24,120.88,28.31,False,Not returned,0.0,0.0,630.17,Mysuru,Karnataka,Tier 3,App,45,0.283,0.755
ORD101340,2025-09-01,C79614,2025-09,Western Wear,Denim Jacket,WE-DEN-XL,XL,1,1183.84,23.68,1160.16,694.9,126.75,24.76,False,Not returned,0.0,0.0,313.75,Siliguri,West Bengal,Tier 3,App,147,0.639,0.143
ORD101635,2025-09-01,C32310,2025-09,Western Wear,Wide-leg Jeans,WE-WID-L,L,1,1103.31,192.62,910.69,493.41,81.66,14.73,True,Fabric expectation mismatch,139.43,837.48,-656.02,Surat,Gujarat,Tier 2,Web,224,0.552,0.511
ORD108833,2025-09-01,C39047,2025-09,Western Wear,Bodycon Dress,WE-BOD-XL,XL,1,2315.13,377.06,1938.07,1050.65,103.55,35.91,True,Size too large,143.77,1703.43,-1099.24,Pune,Maharashtra,Tier 1,Marketplace,237,0.236,0.322
ORD104096,2025-09-01,C51084,2025-09,Activewear,Track Pants,AC-TRA-M,M,1,1406.53,167.59,1238.94,829.44,89.34,29.19,False,Not returned,0.0,0.0,290.97,Mumbai,Maharashtra,Tier 1,Web,245,0.386,0.523
ORD107279,2025-09-01,C20287,2025-09,Beauty,Kajal,BE-KAJ-OneSize,One Size,1,571.06,94.98,476.08,214.11,87.89,10.82,False,Not returned,0.0,0.0,163.26,Surat,Gujarat,Tier 2,App,187,0.466,0.445
ORD102765,2025-09-01,C98184,2025-09,Ethnic Wear,Kurta Set,ET-KUR-XS,XS,1,2290.69,372.44,1918.25,953.01,125.74,37.22,True,Changed mind,169.88,1697.36,-1064.96,Mysuru,Karnataka,Tier 3,App,143,0.32,0.589
ORD101900,2025-09-01,C45579,2025-09,Ethnic Wear,Saree,ET-SAR-M,M,1,1588.54,435.74,1152.8,611.51,91.99,18.86,False,Not returned,0.0,0.0,430.44,Hyderabad,Telangana,Tier 1,App,227,0.502,0.05
ORD105708,2025-09-01,C54694,2025-09,Western Wear,Wide-leg Jeans,WE-WID-XL,XL,2,2971.47,635.52,2335.95,1272.01,151.45,44.32,True,Size too large,214.05,2112.59,-1458.47,Chennai,Tamil Nadu,Tier 1,App,295,0.654,0.399
ORD108337,2025-09-02,C77068,2025-09,Western Wear,Bodycon Dress,WE-BOD-XS,XS,1,1874.25,200.67,1673.58,973.11,95.63,34.18,False,Not returned,0.0,0.0,570.66,Chennai,Tamil Nadu,Tier 1,App,213,0.422,0.335
ORD107645,2025-09-02,C63076,2025-09,Ethnic Wear,Saree,ET-SAR-XXL,XXL,2,3520.22,691.08,2829.14,1452.26,118.92,42.46,False,Not returned,0.0,0.0,1215.5,Mumbai,Maharashtra,Tier 1,Marketplace,165,0.142,0.301
ORD108009,2025-09-02,C77437,2025-09,Activewear,Sports Bra,AC-SPO-M,M,1,1270.18,225.03,1045.15,625.36,97.92,22.06,False,Not returned,0.0,0.0,299.81,Hyderabad,Telangana,Tier 1,Web,142,0.285,0.536
ORD108303,2025-09-02,C17859,2025-09,Ethnic Wear,Anarkali Dress,ET-ANA-S,S,2,2451.4,557.68,1893.72,976.97,110.44,42.09,False,Not returned,0.0,0.0,764.22,Kochi,Kerala,Tier 2,Web,169,0.677,0.077
ORD101921,2025-09-02,C62923,2025-09,Footwear,Juttis,FO-JUT-M,M,1,2788.52,138.5,2650.02,1680.78,104.08,63.57,True,Late delivery,173.59,2337.12,-1709.12,Kochi,Kerala,Tier 2,Marketplace,71,0.459,0.497
ORD105316,2025-09-02,C41018,2025-09,Ethnic Wear,Palazzo Set,ET-PAL-M,M,2,5944.28,1754.4,4189.88,2050.07,137.41,88.6,True,Fabric expectation mismatch,197.12,3667.48,-1950.8,Delhi NCR,Delhi,Tier 1,Retail Partner,0,0.479,0.523
ORD102665,2025-09-02,C67872,2025-09,Western Wear,Wide-leg Jeans,WE-WID-M,M,1,655.99,141.42,514.57,293.59,116.71,9.01,True,Fabric expectation mismatch,139.7,457.4,-501.84,Mysuru,Karnataka,Tier 3,Retail Partner,348,0.714,0.342
ORD108416,2025-09-02,C90478,2025-09,Footwear,Sneakers,FO-SNE-L,L,1,2980.84,763.03,2217.81,1387.1,122.88,39.68,False,Not returned,0.0,0.0,668.15,Udaipur,Rajasthan,Tier 3,Web,174,0.411,0.293
ORD105758,2025-09-02,C54498,2025-09,Western Wear,Crop Top,WE-CRO-L,L,1,1600.26,450.91,1149.35,669.64,121.35,21.32,False,Not returned,0.0,0.0,337.04,Siliguri,West Bengal,Tier 3,App,182,0.741,0.78
ORD107853,2025-09-02,C77225,2025-09,Footwear,Juttis,FO-JUT-L,L,1,1194.89,388.43,806.46,510.82,97.19,18.86,False,Not returned,0.0,0.0,179.59,Mumbai,Maharashtra,Tier 1,Retail Partner,350,0.616,0.309
ORD108688,2025-09-02,C33805,2025-09,Ethnic Wear,Kurta Set,ET-KUR-M,M,1,1846.29,407.19,1439.1,745.99,124.0,22.65,False,Not returned,0.0,0.0,546.46,Udaipur,Rajasthan,Tier 3,Web,260,0.081,0.437
ORD106400,2025-09-02,C46128,2025-09,Ethnic Wear,Anarkali Dress,ET-ANA-XXL,XXL,2,4568.54,91.37,4477.17,2240.31,148.71,95.96,True,Size too small,224.54,4262.18,-2494.53,Bengaluru,Karnataka,Tier 1,Marketplace,167,0.762,0.443
ORD108953,2025-09-02,C69970,2025-09,Footwear,Sneakers,FO-SNE-XS,XS,1,1944.12,336.18,1607.94,885.71,95.65,25.82,False,Not returned,0.0,0.0,600.76,Pune,Maharashtra,Tier 1,Marketplace,238,0.623,0.313
ORD100930,2025-09-02,C57144,2025-09,Western Wear,Denim Jacket,WE-DEN-L,L,1,1795.82,306.93,1488.89,831.78,123.61,31.11,False,Not returned,0.0,0.0,502.39,Udaipur,Rajasthan,Tier 3,App,41,0.484,0.069
ORD102895,2025-09-02,C52445,2025-09,Accessories,Sunglasses,AC-SUN-OneSize,One Size,1,910.08,93.31,816.77,412.74,122.39,11.66,False,Not returned,0.0,0.0,269.98,Ajmer,Rajasthan,Tier 3,Web,340,0.1,0.326
ORD108477,2025-09-02,C23965,2025-09,Footwear,Sneakers,FO-SNE-L,L,1,3649.61,1022.86,2626.75,1545.12,93.21,39.61,False,Not returned,0.0,0.0,948.81,Mumbai,Maharashtra,Tier 1,Web,121,0.212,0.07
ORD105060,2025-09-02,C95888,2025-09,Activewear,Training Tee,AC-TRA-XXL,XXL,3,5364.15,1950.98,3413.17,2102.62,175.43,76.5,False,Not returned,0.0,0.0,1058.62,Jaipur,Rajasthan,Tier 2,Web,270,0.618,0.184
ORD107408,2025-09-02,C44889,2025-09,Western Wear,Crop Top,WE-CRO-XL,XL,1,1194.24,249.37,944.87,533.39,87.75,15.39,True,Size too large,125.43,847.69,-664.78,Jaipur,Rajasthan,Tier 2,Retail Partner,150,0.208,0.708
ORD103344,2025-09-02,C89078,2025-09,Ethnic Wear,Palazzo Set,ET-PAL-XL,XL,1,1836.02,100.25,1735.77,866.12,121.17,37.3,False,Not returned,0.0,0.0,711.18,Mysuru,Karnataka,Tier 3,App,133,0.673,0.432
ORD104827,2025-09-02,C48855,2025-09,Ethnic Wear,Palazzo Set,ET-PAL-M,M,1,1035.83,183.34,852.49,461.17,120.74,19.05,False,Not returned,0.0,0.0,251.53,Mysuru,Karnataka,Tier 3,Web,191,0.347,0.108
ORD100560,2025-09-02,C68038,2025-09,Ethnic Wear,Kurta Set,ET-KUR-S,S,2,4441.37,514.08,3927.29,2017.18,157.14,83.92,False,Not returned,0.0,0.0,1669.05,Bengaluru,Karnataka,Tier 1,Web,219,0.36,0.051
ORD104911,2025-09-02,C84665,2025-09,Western Wear,Wide-leg Jeans,WE-WID-M,M,1,1461.03,166.66,1294.37,723.5,90.17,27.97,False,Not returned,0.0,0.0,452.73,Lucknow,Uttar Pradesh,Tier 2,Retail Partner,197,0.377,0.311
ORD104479,2025-09-02,C36285,2025-09,Footwear,Sneakers,FO-SNE-M,M,1,2063.48,448.16,1615.32,951.49,94.75,29.08,False,Not returned,0.0,0.0,540.0,Jaipur,Rajasthan,Tier 2,Web,239,0.392,0.36
ORD106826,2025-09-02,C71949,2025-09,Activewear,Leggings,AC-LEG-XXL,XXL,1,1524.74,540.94,983.8,596.28,85.78,20.7,True,Color mismatch,130.9,918.23,-768.09,Chandigarh,Punjab,Tier 2,App,166,0.477,0.344
ORD108780,2025-09-02,C31042,2025-09,Western Wear,Wide-leg Jeans,WE-WID-L,L,1,1527.79,109.16,1418.63,817.34,88.61,20.0,False,Not returned,0.0,0.0,492.68,Kochi,Kerala,Tier 2,Influencer,89,0.556,0.405
ORD101258,2025-09-03,C58794,2025-09,Western Wear,Bodycon Dress,WE-BOD-S,S,2,3376.92,666.38,2710.54,1451.95,132.64,58.89,True,Size too small,196.42,2424.46,-1553.82,Indore,Madhya Pradesh,Tier 2,Marketplace,113,0.358,0.688
ORD107084,2025-09-03,C65161,2025-09,Accessories,Handbag,AC-HAN-OneSize,One Size,1,714.96,184.97,529.99,248.42,79.76,12.4,False,Not returned,0.0,0.0,189.41,Mumbai,Maharashtra,Tier 1,App,125,0.585,0.396
ORD102138,2025-09-03,C78530,2025-09,Accessories,Belt,AC-BEL-OneSize,One Size,2,2220.18,660.3,1559.88,712.97,126.85,25.71,False,Not returned,0.0,0.0,694.35,Pune,Maharashtra,Tier 1,App,222,0.21,0.239
ORD106170,2025-09-03,C71395,2025-09,Ethnic Wear,Anarkali Dress,ET-ANA-L,L,1,2921.83,464.2,2457.63,1185.4,89.67,53.3,False,Not returned,0.0,0.0,1129.26,Kochi,Kerala,Tier 2,Influencer,7,0.417,0.494
ORD107306,2025-09-03,C23695,2025-09,Footwear,Sandals,FO-SAN-XS,XS,1,2138.75,193.5,1945.25,1125.92,122.24,45.53,True,Fabric expectation mismatch,163.25,1785.86,-1297.55,Udaipur,Rajasthan,Tier 3,App,131,0.146,0.429
ORD103678,2025-09-03,C21870,2025-09,Footwear,Sandals,FO-SAN-M,M,1,2835.22,538.51,2296.71,1499.51,106.55,46.74,False,Not returned,0.0,0.0,643.91,Kochi,Kerala,Tier 2,App,281,0.4,0.451
ORD108173,2025-09-03,C34932,2025-09,Footwear,Sandals,FO-SAN-M,M,2,5396.91,925.82,4471.09,2434.03,152.83,100.47,False,Not returned,0.0,0.0,1783.76,Jodhpur,Rajasthan,Tier 3,Marketplace,265,0.357,0.085
ORD104522,2025-09-03,C51165,2025-09,Beauty,Serum,BE-SER-OneSize,One Size,1,771.42,116.09,655.33,306.31,83.51,12.48,False,Not returned,0.0,0.0,253.03,Lucknow,Uttar Pradesh,Tier 2,App,153,0.363,0.324
ORD105580,2025-09-03,C44107,2025-09,Footwear,Heels,FO-HEE-M,M,1,1537.5,177.36,1360.14,780.76,75.69,23.1,False,Not returned,0.0,0.0,480.59,Kochi,Kerala,Tier 2,Web,218,0.179,0.288
ORD103636,2025-09-03,C94009,2025-09,Footwear,Heels,FO-HEE-L,L,1,2645.26,590.74,2054.52,1227.84,99.83,42.03,True,Damaged item,129.75,1768.42,-1213.35,Kochi,Kerala,Tier 2,Influencer,110,0.524,0.506
ORD106146,2025-09-03,C23535,2025-09,Footwear,Heels,FO-HEE-M,M,1,2077.27,584.38,1492.89,907.31,80.35,21.07,True,Size too small,115.62,1456.75,-1088.21,Hyderabad,Telangana,Tier 1,App,204,0.389,0.472
ORD102350,2025-09-03,C11445,2025-09,Beauty,Kajal,BE-KAJ-OneSize,One Size,1,488.03,11.55,476.48,254.06,83.33,9.82,False,Not returned,0.0,0.0,129.27,Chennai,Tamil Nadu,Tier 1,App,277,0.505,0.307
ORD106264,2025-09-03,C82943,2025-09,Activewear,Track Pants,AC-TRA-S,S,2,3606.87,529.01,3077.86,1874.69,121.91,43.55,False,Not returned,0.0,0.0,1037.71,Delhi NCR,Delhi,Tier 1,Web,143,0.336,0.168
ORD102923,2025-09-03,C13537,2025-09,Footwear,Sneakers,FO-SNE-M,M,1,2021.04,317.08,1703.96,983.65,100.65,38.77,False,Not returned,0.0,0.0,580.89,Jaipur,Rajasthan,Tier 2,Web,0,0.279,0.082
ORD106442,2025-09-03,C98919,2025-09,Footwear,Sandals,FO-SAN-L,L,1,2409.36,468.86,1940.5,1116.78,90.71,31.32,True,Damaged item,131.47,1825.53,-1255.31,Kochi,Kerala,Tier 2,App,72,0.573,0.863
ORD103110,2025-09-03,C38918,2025-09,Accessories,Sunglasses,AC-SUN-OneSize,One Size,1,1326.17,284.75,1041.42,493.73,91.72,15.37,True,Fabric expectation mismatch,133.29,973.57,-666.26,Indore,Madhya Pradesh,Tier 2,Web,224,0.331,0.436
ORD100538,2025-09-03,C39338,2025-09,Accessories,Scarf,AC-SCA-OneSize,One Size,1,1065.58,265.04,800.54,332.11,86.81,17.97,False,Not returned,0.0,0.0,363.65,Lucknow,Uttar Pradesh,Tier 2,App,274,0.441,0.304
ORD105575,2025-09-03,C46037,2025-09,Activewear,Sports Bra,AC-SPO-XL,XL,1,759.34,116.99,642.35,374.19,97.57,9.66,False,Not returned,0.0,0.0,160.93,Bengaluru,Karnataka,Tier 1,Marketplace,245,0.129,0.75
ORD104820,2025-09-03,C11509,2025-09,Activewear,Training Tee,AC-TRA-L,L,1,1267.41,185.56,1081.85,636.57,88.13,20.38,True,Size too small,140.6,937.68,-741.51,Hyderabad,Telangana,Tier 1,App,247,0.14,0.196
ORD102335,2025-09-03,C65520,2025-09,Ethnic Wear,Saree,ET-SAR-S,S,1,1149.47,249.63,899.84,429.82,92.76,20.98,True,Size too small,138.95,808.04,-590.71,Jaipur,Rajasthan,Tier 2,Retail Partner,169,0.469,0.314
ORD100876,2025-09-03,C41726,2025-09,Western Wear,Denim Jacket,WE-DEN-M,M,1,1308.63,250.53,1058.1,605.48,107.46,22.81,True,Fabric expectation mismatch,140.58,911.09,-729.32,Mysuru,Karnataka,Tier 3,Influencer,357,0.339,0.286
ORD106824,2025-09-03,C18574,2025-09,Ethnic Wear,Kurta Set,ET-KUR-M,M,2,4718.92,905.0,3813.92,1906.31,135.53,55.27,True,Color mismatch,208.8,3498.19,-1990.18,Indore,Madhya Pradesh,Tier 2,Retail Partner,226,0.558,0.649
ORD108169,2025-09-03,C89181,2025-09,Accessories,Handbag,AC-HAN-OneSize,One Size,1,941.87,92.35,849.52,374.4,95.05,14.77,True,Fabric expectation mismatch,146.58,834.9,-616.18,Delhi NCR,Delhi,Tier 1,Web,105,0.507,0.23
ORD103298,2025-09-03,C95142,2025-09,Western Wear,Denim Jacket,WE-DEN-XL,XL,2,2552.32,430.71,2121.61,1157.74,125.76,48.22,True,Size too small,148.15,1998.84,-1357.1,Hyderabad,Telangana,Tier 1,Web,185,0.266,0.622
ORD101139,2025-09-03,C73125,2025-09,Footwear,Sandals,FO-SAN-L,L,1,3175.31,707.36,2467.95,1498.81,95.93,41.94,False,Not returned,0.0,0.0,831.27,Chennai,Tamil Nadu,Tier 1,App,168,0.264,0.352
ORD104887,2025-09-03,C51397,2025-09,Accessories,Belt,AC-BEL-OneSize,One Size,1,1095.28,22.43,1072.85,462.34,85.38,21.78,False,Not returned,0.0,0.0,503.35,Kochi,Kerala,Tier 2,Influencer,243,0.318,0.298
ORD105894,2025-09-03,C16256,2025-09,Activewear,Track Pants,AC-TRA-L,L,1,768.57,57.1,711.47,445.3,117.25,15.13,False,Not returned,0.0,0.0,133.79,Jodhpur,Rajasthan,Tier 3,App,250,0.402,0.231
ORD103466,2025-09-03,C97995,2025-09,Footwear,Sandals,FO-SAN-XL,XL,1,2025.94,240.05,1785.89,989.29,102.88,25.45,True,Size too large,161.46,1712.71,-1205.9,Pune,Maharashtra,Tier 1,Web,151,0.153,0.429
ORD100926,2025-09-04,C36949,2025-09,Beauty,Compact,BE-COM-OneSize,One Size,1,624.33,144.22,480.11,227.87,99.05,10.83,False,Not returned,0.0,0.0,142.36,Surat,Gujarat,Tier 2,App,180,0.087,0.284
ORD103340,2025-09-04,C52187,2025-09,Accessories,Belt,AC-BEL-OneSize,One Size,1,523.39,206.32,317.07,135.12,126.19,6.68,False,Not returned,0.0,0.0,49.08,Mysuru,Karnataka,Tier 3,App,74,0.197,0.402
ORD104022,2025-09-04,C45911,2025-09,Beauty,Serum,BE-SER-OneSize,One Size,1,807.92,143.38,664.54,326.67,98.28,13.94,False,Not returned,0.0,0.0,225.65,Delhi NCR,Delhi,Tier 1,Marketplace,216,0.284,0.684
ORD101379,2025-09-04,C75443,2025-09,Western Wear,Denim Jacket,WE-DEN-XXL,XXL,1,1588.75,281.0,1307.75,774.47,122.57,23.39,False,Not returned,0.0,0.0,387.32,Guntur,Andhra Pradesh,Tier 3,Web,180,0.617,0.534
ORD104030,2025-09-04,C77869,2025-09,Activewear,Training Tee,AC-TRA-M,M,1,1808.51,126.82,1681.69,1126.92,87.35,28.05,False,Not returned,0.0,0.0,439.37,Hyderabad,Telangana,Tier 1,Web,109,0.12,0.115
ORD101847,2025-09-04,C27378,2025-09,Activewear,Sports Bra,AC-SPO-M,M,1,1062.91,117.79,945.12,592.79,89.58,18.66,True,Fabric expectation mismatch,111.55,909.49,-776.95,Pune,Maharashtra,Tier 1,App,191,0.243,0.331
